	vMAG_19	vMAG_72	vMAG_37	vMAG_14	vMAG_6	vMAG_50	vMAG_51	vMAG_88	vMAG_76	vMAG_35	vMAG_101	vMAG_103	vMAG_5	vMAG_25	vMAG_82	vMAG_97	vMAG_45	vMAG_92	vMAG_8	vMAG_93	vMAG_18	vMAG_70	vMAG_83	vMAG_20	vMAG_12	vMAG_74	vMAG_32	vMAG_65	vMAG_61	vMAG_41	vMAG_86	vMAG_85	vMAG_69	vMAG_30	vMAG_13	vMAG_28	vMAG_63	vMAG_1	vMAG_89	vMAG_78	vMAG_15	vMAG_47	vMAG_29	vMAG_94	vMAG_54	vMAG_36	vMAG_4	vMAG_48	vMAG_66	vMAG_10	vMAG_75	vMAG_90	vMAG_57	vMAG_62	vMAG_31	vMAG_11	vMAG_79	vMAG_27	vMAG_49	vMAG_102	vMAG_42	vMAG_21	vMAG_104	vMAG_52	vMAG_43	vMAG_26	vMAG_23	vMAG_80	vMAG_67	vMAG_3	vMAG_39	vMAG_24	vMAG_34	vMAG_53	vMAG_95	vMAG_84	vMAG_71	vMAG_9	vMAG_100	vMAG_64	vMAG_2	vMAG_73	vMAG_59	vMAG_60	vMAG_7	vMAG_40	vMAG_68	vMAG_87	vMAG_77	vMAG_55	vMAG_16	vMAG_22	vMAG_96	vMAG_33	vMAG_17	vMAG_44	vMAG_81	vMAG_38	vMAG_98	vMAG_46	vMAG_91	vMAG_58	vMAG_56	vMAG_99
bin_182	0.0	2.5892132886220147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.748920287295338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.03918287480723	0.0	0.0	0.0	0.0	0.0	8.182847866711194	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.018782620894974	0.0	0.0	0.0	0.0	0.0	29.256954262639198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.69311864357741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.39344279261399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_43	0.0	0.07724069242010247	0.0	0.0	0.0	0.0	0.0	0.11489083966657355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8192019103588701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.942285779432555	0.0	0.0	0.0	0.0	0.0	0.0	0.07521850116878925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5118890112970336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7182506048053076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.383996313011758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6849725441495769	0.0	0.0	0.0	0.0	1.0346015620538023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_21	0.0	0.08899149271916652	0.05578030084578532	0.0	0.0	0.0	0.0	0.13236944156427394	0.0	0.0822454070864864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9276489018055848	0.0	0.0	0.0	0.0	0.0	1.4252130960693536	0.0	0.0	1.4085938755446512	0.0	0.0	0.0	1.0856378348302111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.285390654021251	0.0	0.8861606297485708	0.0	0.0	0.0	0.0	0.7504819017072938	0.0	0.0	0.0	0.0	0.06936291856199571	0.0	1.0661183379117751	0.0	1.741896087741588	0.7775719961548206	1.003528303948223	0.0	1.0055641393816177	0.9391947641082246	0.0	0.0	0.0	0.0	0.0	0.10131993199714023	0.0	0.0	0.0	0.8580663120587685	0.0	0.0	0.0	0.0	0.0	0.8990236723286943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33187676121034054	0.0	0.0	0.9872592803771508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_10	0.0	0.06724636904405866	0.0	0.05931775520235182	0.0	0.0	0.7011347023275216	0.10002489053282272	0.0	0.062148693410168265	0.0	0.0	0.8554498072934754	0.0	0.0	0.0	0.7946464890253154	0.0	0.29955923938908935	0.7009773461266909	0.0	0.0	0.7132037823531122	0.0	0.0	0.0	0.7171476810187377	0.05564948364178465	0.0	0.0	0.0	0.8061415239901553	0.8203615902878512	0.0	0.0	0.0	0.0	0.0	0.4553139570691471	0.0	0.9713046904255428	0.4405685597723783	0.6696267577895498	0.0	0.0	0.0	0.0	0.5671012068800401	0.0	0.0	0.8421858161329957	1.0584829910901237	0.0	0.0	0.8056116939413118	0.0	1.3162627524669517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7272078953306136	0.0	0.6253147625109284	0.0	0.0	0.7398636885658009	0.0	0.6483973031789679	0.0	0.0	0.0	0.0	0.0	0.6793467083369816	0.10194197445884447	0.0	0.0	0.0	0.0	1.0539235261948754	0.0	0.0	0.0	0.9441467714033847	0.0	0.0	0.0	0.0	0.0	0.0	0.900732454300508	0.0	0.0	0.0	0.19261951542493325	0.0	0.0	0.03271971506703157	0.2384400044106509	0.0
bin_3	0.0	0.052156965511196855	0.0	0.046007452242717455	0.0	0.0	0.0	0.07758031905579305	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04316230363484461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9307067676031688	0.16483482293363574	0.3531461206487287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8332580978274895	0.0	0.7430853765816007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.020906733850746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5738457768958573	0.0	0.0	0.0	0.002856328917011776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3535715979025224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025377742687776116	0.0	0.0
bin_114	0.0	0.47000140709835575	0.0	0.0	0.0	0.0	0.0	0.6990985530309352	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.161624765079731	0.0	0.0	0.0	8.406974795812472	4.9847565901173105	1.0286299303273738	0.0	7.527148271144024	0.0	0.3889479236982921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6801860511694775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.886243736988165	0.0	0.0	0.0	0.0	0.0	9.199684006214465	0.0	5.300053977149522	0.0	0.0	0.0	0.0	0.0	5.082634778905135	0.0	0.0	0.0	0.0	5.171089229502857	0.24386865462650534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39986029029503767	0.0	0.0	0.0	0.0	1.752780406148984	0.0	3.186135291719087	0.0	0.0	0.0	0.0	0.0	0.0	2.377951854194525	0.0	0.22868613339236957	0.0	0.0
bin_117	0.0	0.0	0.15853112655137622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.146222293776945	0.0	0.0	0.0	0.0	0.0	4.524001834717779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_138	0.0	0.0	0.2568816221561427	0.0	0.0	0.0	4.273003982106655	0.0	0.0	0.0	0.0	0.0	5.213463862112289	0.0	0.0	0.0	4.84290336892509	5.37275161076592	0.0	4.272044988534484	0.0	0.0	0.0	0.0	6.722354956016401	0.0	4.3705936770480305	0.0	6.4869115838850515	0.0	0.0	0.0	4.999621799392625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.685006467443354	4.0809815760956365	0.0	0.0	0.0	0.0	3.4561485934323897	0.0	0.0	0.0	0.0	0.0	0.0	4.909729849079516	0.0	0.0	0.0	0.0	0.0	0.0	4.325216444989933	0.0	0.0	4.431904771296809	0.0	0.0	0.0	0.0	0.0	0.0	3.9516005259381837	0.0	0.0	0.0	0.0	3.1866111933527157	0.0	0.0	7.489922884421322	0.0	0.0	0.0	6.423044543818492	0.0	0.0	0.0	0.0	0.0	3.6343577908794837	0.0	0.0	0.0	0.0	0.0	0.0	7.13770727018471	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_116	0.0	0.0	0.2929535714249349	0.41227054173654126	0.0	0.0	0.0	0.6951934655387985	0.0	0.0	0.0	0.0	0.0	7.349286591276997	0.0	0.0	5.522955772718086	0.0	0.0	0.0	0.0	8.360014360864493	0.0	0.0	0.0	0.0	4.984323192105167	0.0	0.0	0.0	0.0	5.60284861889995	0.0	0.0	1.2892510114997133	0.0	0.0	1.4770768307139577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.9414694804669677	0.0	0.0	0.0	0.0	0.0	0.0	5.599166191597707	0.0	0.0	0.0	5.2704484595811	0.0	5.281140500534685	0.0	0.0	0.0	0.0	8.05306453397831	0.0	0.0	0.0	0.0	0.0	0.0	1.0276585584761257	0.0	0.7237676470498393	0.0	0.0	0.0	0.0	0.0	7.95149182834054	0.0	9.096778404782468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.99601874360156	0.0	0.0	6.260274948493527	0.0	0.0	0.0	0.0	0.0	0.0	0.22740871784735966	0.0	0.0
bin_12	0.0	0.0	0.031635606818360265	0.0	0.0	0.0	0.5262310039020492	0.07507287599022859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5261129014728606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04914986457408828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8709125391477046	0.6046453685014332	0.0	0.9879104077007964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8586694057943649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02455751861939635	0.0	0.2794797689745304
bin_5	0.0	0.0	0.03209753282830127	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15325429587856124	0.0	0.0	0.8052264612467858	0.0	0.0	0.0	0.0	0.0	0.5337949173340136	0.0	0.0	0.0	0.0	0.8399628088344759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.049867524297266826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6533885080475658	1.0023353408284765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5634069041726799	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5173231660361435	0.0	0.0	0.871207231755927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024916094216034697	0.0	0.0
bin_22	0.0	0.0	0.8684602961659772	0.0	0.0	0.0	0.0	0.0	20.918712391699714	0.0	0.0	0.0	0.0	21.786945892566138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.776016467550614	0.0	0.0	0.0	0.0	16.609633899581226	0.0	0.0	0.0	0.0	0.0	4.378791409240221	0.0	0.0	0.0	0.0	13.796901617468096	0.0	20.170609202498483	0.0	0.0	11.684478655391986	19.739857181862405	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.120104576573272	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.87329424319574	0.0	0.0	0.0	0.0	0.0	0.0	3.046491809984172	0.0	0.0	0.0	0.0	13.99717019973362	2.1003990296653465	0.0	23.57218215368786	0.0	0.0	21.714901673352276	13.25449671453879	0.0	0.0	0.0	0.0	0.0	5.167089204631195	0.0	0.0	0.0	0.0	0.0	24.131019252295047	1.248308679972918	3.968707153660962	0.0	0.0	0.0	0.0	0.0
bin_55	0.0	0.0	0.036986804829101216	0.0	0.0	0.0	0.0	0.08777153629935733	0.8909058202472256	0.0	0.1765988296110941	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04883225212731012	0.0	0.9663326414758385	0.0	0.0	0.0	0.0	0.0	0.0	1.0529676061011142	0.0	0.0	0.0	0.8523169027157912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7390154844234957	0.0	0.0	0.0	0.7069218037759663	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9298266308747374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4588205465439047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028711450154181396	0.0	0.0
bin_57	0.0	0.0	0.0	0.06105749102367666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1085477360106977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.177620256079308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03367935455728995	0.0	0.0
bin_38	0.0	0.0	0.0	0.05208387880786033	0.0	0.0	0.0	0.08782672672809576	0.0	0.0	0.0	0.0	0.0	0.0	0.8642291797257019	0.0	0.0	0.0	0.2630276055945144	0.6154922589058227	0.0	1.0561559236543552	0.0	0.0	0.9685191631056926	0.0	0.0	0.048862957673148764	0.9345978038160656	0.9669402679916275	0.0	0.0	0.0	0.0	0.0	0.0	1.0536297083734294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0494702031283618	0.0	0.0	0.8412282534922508	1.1881413918418278	0.0	0.0	0.0	1.0188686202690997	0.7073663136829352	0.0	0.0	0.0	0.0	0.0	0.6671887849142227	0.0	0.0	0.0	0.6385239589615684	0.0	0.5490568244917985	0.0	0.0	0.0	0.0	0.0	0.12982844612200167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.004545546680453	0.0	1.1492344371270333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6550435659680431	0.7908869752076225	0.0	1.0283607927643992	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_75	0.0	0.0	0.0	0.38913519734955726	0.0	5.291379341143177	0.0	0.6561813639875334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7434941906147783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.065061711373806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.943839769794157	0.0	0.0	0.0	5.628813346844013	8.634921604801235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.770615255049551	0.0	0.0	0.0	0.0	4.853639546535121	0.0	4.253603523476975	0.0	0.0	0.0	5.482136163879473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.894038484650329	0.0	0.0	7.683210029636446	0.0	0.0	0.0	0.0	0.21464724577651917	0.0	0.0
bin_52	0.0	0.0	0.0	0.07234147827151474	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3653300455044546	0.0	0.0	0.0	0.8697938036976521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5068425523578836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9023071214964584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8285031180349915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1514423112540637	0.0	0.0	0.0	0.0	0.0	0.9098174133532707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_20	0.0	0.0	0.0	0.06179758375375349	0.0	0.0	0.0	0.10420651504892185	0.0	0.0	0.20966647470684877	0.0	0.0	1.1016264992928135	1.0254089430159088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.121984713302256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2071197906032605	0.0	0.0	0.0	0.0	0.0	0.0	0.1540416047437936	0.0	0.0	0.8706042810938447	0.0	0.0	0.1062037442777954	1.280360593010621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20067213596457503	0.35445370986022945	0.0	0.0	0.0	0.0
bin_42	0.0	0.0	0.0	0.047128139440271354	0.0	0.0	0.0	0.07947008399842223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5569286632650633	0.0	0.0	0.0	0.0	0.0	0.8556491824836098	0.569776044205029	0.04421368637269578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4668276236493723	0.0	0.0	0.6037063062146089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5151536569897498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0398857005694195	0.0	0.0	0.0	0.0	0.0	1.0079612843211647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_99	0.0	0.0	0.0	0.0	1.8849604721667452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5355616385109143	0.0	0.0	0.0	0.0	2.0792339223173424	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15417763397986012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2556372514872463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5994309496289647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0732673423956418	0.0	2.120654074073865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_49	0.0	0.0	0.0	0.0	0.8980195705575638	0.0	0.7864281251835515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.891315672257148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7510872218319876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8522906011253327	0.7960376058834193	1.603936716528537	0.0	0.0	0.0	0.0	0.0	0.0	0.8298685139369836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7619896097191055	0.0	0.0	1.2832420855937083	0.0	0.0	0.0	0.7215593319517389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.010307053660325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bin_65	0.0	0.0	0.0	0.0	1.3013154286836552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.435435502710445	0.0	0.0	0.0	0.3015048036529397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5911993720207513	1.942700499120874	0.0	0.0	1.5572186261815086	0.0	1.3688702168395885	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.202558091573072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.104195129075472	0.0	0.0	1.8595393457655636	1.958447644804874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4076163002833816	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31307950430457815	0.0	1.5077024234739609	0.0	0.0	0.0
bin_113	0.0	0.0	0.0	0.0	3.7039220274442854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.564716391440969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.8968577914772755	0.0	0.0	0.0	3.969489419120262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15137115382071153	0.0	0.0
