mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_66	48856	4156	85.06631734075651	0.06420099421943888	bin_3	4895307	302646	61.823701761707696	64750	0.005418470297411249	1	4.181211729582072e-06	0.0007716590661352717	0.0010384527679512653	0.004026386041448056	0.7430853765816007
vMAG_66	48856	4156	85.06631734075651	0.06420099421943888	bin_233	105148	36890	350.8388176665272	594	0.11144746947626283	1	0.00019466195313563	0.0017466700145855802	0.000182992847389145	1.0637680975676058	9.545017958386014
vMAG_66	48856	4156	85.06631734075651	0.2568039768777555	bin_26	2593316	140041	54.000746534552675	22386	0.0066751425808814	4	3.157087689784851e-05	0.004729618358755691	0.0047555634571355065	0.006638724765722102	0.9945442640785527
vMAG_66	48856	4156	85.06631734075651	0.06420099421943888	bin_151	273043	16076	58.87717319250081	3178	0.08784766682599189	1	7.496370552735366e-05	0.0008533374674120975	0.001090422497179538	0.06874739444688006	0.7825750749084147
vMAG_66	48856	4156	85.06631734075651	0.2568039768777555	bin_25	2741498	553667	201.9578347312309	106005	0.02828815719264171	4	2.986442455665512e-05	0.0010557218115439285	0.0012715722428868128	0.023486219303478034	0.8302491796668624
vMAG_10	10759	513	47.68101124639836	0.8256452163878505	bin_38	2326984	898100	385.9502256998759	169611	0.06285855468396478	4	0.00015976979820422945	0.0025417351545467004	0.0021392530989990713	0.07468485065137156	1.1881413918418278
vMAG_10	10759	513	47.68101124639836	46.855366030010515	bin_151	273043	16076	58.87717319250081	3178	0.08784766682599189	227	0.07727213337433558	0.8796150901468532	0.7958154831383529	0.09709805226408466	1.105300297347861
vMAG_75	12581	5809	461.728002543518	2.268933673432521	bin_31	2459651	221579	90.08554465653867	16218	0.0053717902699005554	8	0.00025852427878369404	0.04812627928388573	0.025186434539337995	0.010264425414399649	1.910801594752073
vMAG_75	12581	5809	461.728002543518	0.2836167091790651	bin_2	5260682	1681941	319.71919230244293	230585	0.01668871822993608	1	1.5109245836247843e-05	0.0009053568781061333	0.0008870806507942565	0.01703255033543977	1.0206026670692376
vMAG_75	12581	5809	461.728002543518	0.2836167091790651	bin_65	1580192	617409	390.7177102529313	62998	0.050622546503511126	1	5.030081003088484e-05	0.0009936444036333894	0.0007258864948698274	0.06929569620923343	1.3688702168395885
vMAG_75	12581	5809	461.728002543518	452.0850344314298	bin_8	3640328	1526795	419.41138271056894	212391	0.03211411174496484	1594	0.034804278774135854	1.0837690000749531	1.0779035883806916	0.032288860663708785	1.0054414993673721
vMAG_75	12581	5809	461.728002543518	1.4180835458953256	bin_225	112769	77395	686.314501325719	1638	0.2840209429441692	5	0.0035242370511543056	0.012408370363896281	0.002066229903573486	1.705636456552699	6.005319322131752
vMAG_75	12581	5809	461.728002543518	0.2836167091790651	bin_223	114339	157332	1376.0134337365203	4335	0.689849172059709	1	0.0006951690814536071	0.0010077116993240918	0.00020611478218560196	3.372727924131236	4.889080194241813
vMAG_75	12581	5809	461.728002543518	1.1344668367162605	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	4	4.923765517714294e-05	0.001864243693107241	0.0022777465951187327	0.02161682747442602	0.8184596553024648
vMAG_75	12581	5809	461.728002543518	0.5672334183581302	bin_61	1733749	300211	173.15712943453752	30128	0.020106278193776368	2	9.169140124011489e-05	0.004560336843866845	0.0032758305719810064	0.027990275817184884	1.3921162110374512
vMAG_75	12581	5809	461.728002543518	0.8508501275371954	bin_10	3506911	1237860	352.9773068093259	205555	0.03349400972292997	3	6.799568418273858e-05	0.002030084923997284	0.0024104952673255405	0.028208179914072273	0.8421858161329957
