mobile_contig_name	mobile_contig_length (bp)	mobile_contig_read_count (reads)	mobile_contig_read_depth (reads/kbp)	mobile_contig_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
k141_186265	5541	3957	714.1310232809963	595.229288829569	bin_57	2631068	5568797	2116.5538100877666	1323062	0.3882350519997189	1652	0.1135547757688156	0.2924897563574394	0.2812256820462726	0.40378522666408334	1.0400535051749416
k141_186595	5207	845	162.28154407528328	47.31369268679921	bin_63	2543305	202885	79.77218619080291	13363	0.00414446188397524	107	0.008096322762445084	1.95352810306928	0.5931101420942891	0.013650622688488741	3.2937020705316478
k141_186773	5991	19971	3333.500250375563	3205.4856478265783	bin_28	3420670	12575792	3676.4119309959747	3414626	0.5873893631723244	10642	0.5202044360280379	0.8856211376020845	0.8719060072678477	0.5966290307577067	1.0157300560151132
k141_186983	18366	1527	83.14276380267886	31.760535772623324	bin_40	2997327	533989	178.15506950025807	46715	0.010559414372623964	191	0.003491033125308149	0.33060859268473275	0.1782746674664642	0.019582328633230284	1.854490025886177
k141_186987	7141	705	98.7256686738552	42.26026824528334	bin_40	2997327	533989	178.15506950025807	46715	0.010559414372623964	119	0.005573008744776711	0.527776309188617	0.23721058493495256	0.023493929439552332	2.2249273123007676
k141_187055	10765	3632	337.38968880631677	107.27779925518216	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	531	0.013740854537323514	0.7152184226150898	0.20051933005745592	0.0685263337623673	3.5668303021467027
k141_187103	6459	4652	720.2353305465242	280.4920122601568	bin_33	3190552	1603858	502.6898166837588	140085	0.027596753041220192	856	0.04162197999488573	1.5082201856398325	0.5579822844046467	0.07459373022800421	2.70298937402478
k141_187727	26488	12153	458.8115372999094	375.9615136077915	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	4615	0.042194002969908946	0.6090413605826466	0.5043454949153866	0.08366090982331027	1.2075875897034127
k141_187728	56249	26169	465.2349375100002	381.89514208836147	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	9678	0.04197014317949835	0.6058100987507542	0.5123053490077898	0.08192407762437823	1.1825176136147326
k141_187729	55530	24445	440.21249774896455	364.90335027017926	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	8964	0.03937020264742176	0.5682817485674554	0.4895111710298269	0.08042758771897947	1.1609168129338336
k141_187730	52690	22723	431.2583032833555	364.6016800962582	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	8708	0.04027939966361223	0.5814053810460621	0.48910648600846013	0.08235302703165444	1.1887092027563206
k141_188215	33465	6889	205.85686538174213	46.289569363718975	bin_6	4394121	1157448	263.4083130619298	29874	0.0031274806206256986	369	0.0025286208176284806	0.8085168620877314	0.17573313774966495	0.014388981213267512	4.600821862291439
k141_188962	8449	2708	320.5113031127944	184.93218551286895	bin_80	2107339	289772	137.50611553243215	17253	0.007812222843439546	652	0.03676652693914641	4.7062824084724815	1.3449015325376632	0.027337709155385158	3.4993509150014184
k141_188963	19696	5830	295.9991876523152	152.43480525939881	bin_80	2107339	289772	137.50611553243215	17253	0.007812222843439546	1117	0.027165575122631205	3.4773169771320567	1.1085674602119466	0.024505116826573123	3.1367662338449205
k141_188964	45895	12929	281.7082470857392	123.65641295706199	bin_80	2107339	289772	137.50611553243215	17253	0.007812222843439546	1776	0.018771805501292337	2.4028763487022515	0.8992793700720636	0.020874275698983355	2.6720020815218937
k141_189034	10037	9621	958.5533525953971	801.9674275686416	bin_31	3225147	8248879	2557.6753555729397	1805374	0.3497436649490392	1685	0.05221558461807922	0.14929672743518457	0.3135532528869343	0.1665286012418053	0.47614472521202067
k141_189767	29653	80197	2704.5155633494082	1426.4078234801395	bin_69	2432999	8557150	3517.1202289848866	1102647	0.37874411260686486	19458	0.27303181905250457	0.7208872955760257	0.4055612917991803	0.6732196207415679	1.7775051765368766
k141_190100	6603	17698	2680.2968347720735	2314.516555391873	bin_9	4327035	20461537	4728.7662336912	4864700	0.5228718278632225	7745	0.27148944564487576	0.5192275260924832	0.48945463594744	0.5546774424137432	1.0608287019029081
k141_190865	9841	2878	292.44995427293975	94.69808043123764	bin_21	3600536	1926286	534.9997889203163	124202	0.019212109340084	408	0.01154628875487359	0.6009901646137054	0.177005827651536	0.065231122093925	3.3953128695674906
k141_191652	8202	6038	736.1619117288466	576.3052121795014	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	2246	0.0660235989994802	0.9530051603277225	0.7731029026609489	0.08540079046687453	1.232701567989936
k141_191807	5800	622	107.24137931034483	82.08599404001703	bin_45	2888752	343024	118.74470359518574	60272	0.014573889023166234	248	0.014831540965529489	1.0176790108634488	0.6912813081740266	0.02145514538025918	1.472163356407799
k141_191946	5626	557	99.00462140063989	7.071758671474278	bin_99	1374792	75707	55.06796664513614	2708	0.0028793218657000305	2	0.000258579011890036	0.08980552503364168	0.12841873601481324	0.002013561415681654	0.699317933041192
k141_191983	5847	1696	290.06328031469127	208.74846951517532	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	516	0.021629768316835014	0.2585578903494354	0.22244766183541295	0.0972353143133448	1.1623313466910703
k141_192940	5037	14782	2934.683343259877	1935.3162462774858	bin_9	4327035	20461537	4728.7662336912	4864700	0.5228718278632225	5432	0.2495187860481328	0.477208319040291	0.40926452073034886	0.6096760735644922	1.166014386462559
k141_194491	5390	416	77.1799628942486	23.84093094639093	bin_43	2908250	286192	98.40694575775811	21401	0.005087458294594789	59	0.0037708317523002747	0.7412015065178275	0.2422687825824671	0.015564662157893587	3.059418133103988
k141_194955	5756	64	11.118832522585128	3.3356497567755383	bin_103	1277189	20227	15.837123558063842	1521	0.0018759705464977245	9	0.001224239970347798	0.6525901873210902	0.2106221969252184	0.0058124926442698985	3.098392272267452
k141_195576	5723	649	113.4020618556701	30.509184154063526	bin_76	2316338	567254	244.89258476094594	100751	0.03801484052733176	53	0.004007970675481398	0.10543173718168732	0.12458190264864628	0.03217137152564549	0.8462845320241457
k141_195598	11349	817	71.98872147325756	10.782451674408621	bin_17	3677289	364562	99.13879491114243	13411	0.001994009012421498	34	0.0008146922001403096	0.4085699688743925	0.1087611735050126	0.007490652903839456	3.7565792617671807
k141_196301	14635	1202	82.13187564058764	25.867156562960872	bin_82	2073292	216403	104.37651811708143	15447	0.007222206876194466	177	0.0058748468052169595	0.8134420553060286	0.24782544033462695	0.02370558404853203	3.282318611873246
k141_197164	37103	5758	155.18960730938198	15.43009630197395	bin_27	3458515	341033	98.60677198161639	17018	0.002859334954785813	191	0.0014884514630474131	0.520558621701916	0.15648110157029213	0.00951202060894742	3.3266548898115875
k141_197165	5524	864	156.40839971035481	21.32841814232111	bin_129	394453	73494	186.31877562092316	2644	0.0345682960248333	42	0.01954903362061234	0.5655191568183932	0.11447272595712558	0.17077459680600426	4.9402087011556075
k141_197165	5524	864	156.40839971035481	13.203306469055926	bin_27	3458515	341033	98.60677198161639	17018	0.002859334954785813	26	0.0013609119088808593	0.4759539999338071	0.13389857718410522	0.01016375182993662	3.5545859406660405
k141_197386	5039	2181	432.82397301051793	150.85188471101876	bin_98	1378148	434028	314.9356963112815	30865	0.03265296268186272	237	0.03425302834394694	1.0490021587833738	0.47899265303326305	0.07151055058368146	2.1900172208080346
k141_197439	5645	5323	942.9583702391496	301.94910245582787	bin_60	2597727	1827578	703.5296626627818	159919	0.04766329923682562	716	0.04893283069538755	1.026635408771306	0.4291917149775661	0.11401159199437313	2.3920205655064155
k141_197452	7755	795	102.51450676982591	85.67494802089197	bin_102	1296356	200172	154.41128825723797	28104	0.034495635567485076	290	0.029020021623908866	0.8412664717290376	0.5548489944476322	0.05230255783882083	1.5162079775715227
k141_197516	5160	2431	471.1240310077519	238.58204134366923	bin_79	2159310	1062451	492.0326400563143	150104	0.06470020590469619	474	0.0426434858836567	0.6590935111778596	0.4848906798466926	0.08794453606973689	1.3592620740539798
k141_197821	5413	13804	2550.15702937373	2093.1678406673436	bin_31	3225147	8248879	2557.6753555729397	1805374	0.3497436649490392	6385	0.3663556391214751	1.0474975698983895	0.8183868355718106	0.44765583120053587	1.2799540808430752
k141_198282	5261	599	113.85668123930812	26.40782340531481	bin_27	3458515	341033	98.60677198161639	17018	0.002859334954785813	61	0.0033576313381749857	1.1742700282648413	0.26780943006873925	0.012537390252886818	4.384722479576013
k141_198383	7740	5882	759.9483204134367	437.4136088412815	bin_19	3621703	2081449	574.7155412798896	286326	0.04378394564392282	1702	0.060846400703846	1.3896966070322954	0.7610958420702576	0.07994577994058888	1.8259153843912488
k141_198958	5336	33659	6307.908545727137	1992.380138182237	bin_2	6390104	23722563	3712.3907529517514	2474739	0.12148601755173696	4102	0.12040228081664947	0.9910793294822924	0.5366838435846442	0.2243448955207089	1.8466725639859556
k141_198958	5336	33659	6307.908545727137	1390.1004279565	bin_7	4376542	11437141	2613.2825870287547	1163402	0.1222560397846996	2862	0.12255265037767384	1.0024261426551735	0.5319365134319491	0.23038961846591124	1.8844845528420644
k141_199126	5114	855	167.18811106765742	49.343713335940556	bin_105	1253926	177931	141.89912323374745	15817	0.020202189982531323	85	0.013255200292186282	0.6561269002839767	0.3477379719581332	0.038118357387159824	1.886842833381949
k141_199427	15376	16933	1101.2617065556713	811.264308012487	bin_52	2749065	3361149	1222.6517015785366	502041	0.13315068604334163	5346	0.12718517118586753	0.9551972653334112	0.6635285477990853	0.19168002885141705	1.4395722211226434
k141_199428	20921	24432	1167.821805841021	852.1458491158413	bin_52	2749065	3361149	1222.6517015785366	502041	0.13315068604334163	7607	0.13327960187529725	1.00096819502615	0.6969653320039191	0.19122845248570816	1.4361807525607622
k141_199429	12570	14977	1191.4876690533015	871.6104696207764	bin_52	2749065	3361149	1222.6517015785366	502041	0.13315068604334163	4763	0.13846839072255793	1.039937493656513	0.7128853364334755	0.19423655340606016	1.45877245681509
k141_200150	11799	574	48.64819052462073	30.30543016287849	bin_62	2547377	297044	116.60778911013172	31852	0.00987781982587887	114	0.0037928566320541758	0.38397710212503394	0.25989198829810706	0.014593972891936974	1.4774487841641197
k141_200665	9919	1338	134.89263030547434	71.45536185762015	bin_47	2817994	249732	88.62048677179583	29212	0.007407670796004633	303	0.010878425333069448	1.4685352025817326	0.8063074855549246	0.0134916586140616	1.8213091517698652
k141_200759	35460	28549	805.1043429216018	395.01518889384397	bin_6	4394121	1157448	263.4083130619298	29874	0.0031274806206256986	1022	0.006612399311117755	2.1142894595442283	1.4996306847801426	0.004409351834573313	1.4098734315070376
k141_200760	65731	69374	1055.4228598378238	428.9954652981395	bin_6	4394121	1157448	263.4083130619298	29874	0.0031274806206256986	2099	0.007377612047978656	2.358963313576874	1.6286329778714257	0.004529941459014893	1.4484315039843831
k141_200761	5345	4585	857.8110383536015	595.7021099677788	bin_6	4394121	1157448	263.4083130619298	29874	0.0031274806206256986	350	0.014920278148838464	4.7707020310339905	2.261515982708274	0.006597467478859342	2.1095150631307256
k141_202485	5893	1447	245.5455625318174	114.8005227421484	bin_30	3242753	662387	204.26686830603504	66694	0.012727447078211792	324	0.016985747088711887	1.334576131751505	0.5620124481967036	0.030223079832507372	2.374638028096497
k141_203022	9103	51995	5711.853235197188	5428.628036682443	bin_28	3420670	12575792	3676.4119309959747	3414626	0.5873893631723244	31185	1.004170134834364	1.7095477000317543	1.4766103849553596	0.6800508414849877	1.1577513726367548
k141_203225	5942	719	121.00302928306968	91.88465325238447	bin_45	2888752	343024	118.74470359518574	60272	0.014573889023166234	284	0.016579432948856557	1.137612131017491	0.7738000135621185	0.021425992062903482	1.470162976323296
k141_203298	9392	2452	261.0732538330494	51.86105268015428	bin_38	3013613	1167198	387.308523025352	91284	0.02015096369354366	176	0.00623767447219933	0.30954720414676107	0.13390113978142335	0.04658417756847734	2.31175929235597
k141_203298	9392	2452	261.0732538330494	31.529162708957433	bin_8	4350483	1076343	247.40770162761237	57141	0.006052791498128601	107	0.0026187148913569044	0.4326458117988299	0.1274380809551911	0.020548919692832464	3.394949206359705
k141_204011	6617	1185	179.08417711954058	119.48779527745295	bin_47	2817994	249732	88.62048677179583	29212	0.007407670796004633	405	0.02177082069930836	2.9389562925839754	1.3483089478524608	0.01614675978675671	2.179735065368395
k141_204050	36951	21951	594.0569943979865	172.42021188532053	bin_4	4852554	6214616	1280.6897151479407	503518	0.04284700136144786	2784	0.01564560488888592	0.3651505214309642	0.13463074610964856	0.1162112321367032	2.7122372265067245
k141_204188	8464	3146	371.6918714555766	127.58853100482875	bin_61	2553697	1246467	488.10293468645654	108273	0.03347015234903286	530	0.024602127761197155	0.7350467815216876	0.26139677092248587	0.09411794826070222	2.8119964103904596
k141_204189	9995	3489	349.07453726863434	119.11739559774104	bin_61	2553697	1246467	488.10293468645654	108273	0.03347015234903286	590	0.02320614394193136	0.6933384616817233	0.24404154765891475	0.09509095547273566	2.8410673032231766
k141_204190	8405	2539	302.0820939916716	100.240454612852	bin_61	2553697	1246467	488.10293468645654	108273	0.03347015234903286	442	0.020660790742142363	0.6172900119093533	0.20536744913702193	0.1006040189375747	3.0057831194927833
k141_204191	54628	18974	347.3310390276049	109.98360574628757	bin_61	2553697	1246467	488.10293468645654	108273	0.03347015234903286	2816	0.02062714409514039	0.616284738713967	0.22532871230724705	0.09154245761194534	2.7350475330175934
k141_204687	14908	7011	470.2844110544674	153.72581058480654	bin_55	2638906	1234886	467.9537656892667	66892	0.01930542435508901	844	0.02157543511006667	1.1175840900062513	0.328506407803724	0.06567736457353235	3.4020161051896
k141_205413	19374	6203	320.17136368328687	284.4430977575061	bin_26	3478540	1042607	299.72545953187256	209375	0.03475036143287684	2468	0.036825992156938304	1.0597297593025246	0.9490121333094784	0.03880455356088596	1.116666185928458
k141_207119	8447	9410	1114.004972179472	124.06672336947521	bin_72	2343502	1436181	612.8354061571101	67539	0.024959258258667346	239	0.012117088848100475	0.48547471733831266	0.20244705531532023	0.05985312470575368	2.398032989821286
k141_207119	8447	9410	1114.004972179472	226.33092631418907	bin_39	3011374	2951689	980.1801436819206	348784	0.07814719051405089	436	0.017140334720430146	0.2193339851078627	0.23090747937823558	0.07423031409196408	0.9498782183169777
k141_207483	6543	4080	623.5671710224667	8.103536985347196	bin_92	1628109	22311	13.703627951199827	2133	0.0016197124402866404	20	0.0018774552678829134	1.159128757170415	0.591342454290558	0.003174903567739481	1.9601649581561642
k141_208146	6764	766	113.24659964518037	84.53619410133183	bin_45	2888752	343024	118.74470359518574	60272	0.014573889023166234	265	0.013594088935391858	0.9327701695671681	0.7119154921597629	0.019095087949485404	1.3102259746271159
k141_208979	5430	1492	274.76979742173114	248.52984405267085	bin_26	3478540	1042607	299.72545953187256	209375	0.03475036143287684	663	0.03515565228680121	1.0116629248506444	0.829191635708352	0.042397499893699314	1.2200592496165414
k141_210176	7123	2002	281.0613505545416	82.24345559851017	bin_8	4350483	1076343	247.40770162761237	57141	0.006052791498128601	218	0.007046406958740864	1.1641582170671942	0.3324207575490093	0.02119725317605054	3.5020623430700195
k141_211370	8368	37100	4433.556405353728	2084.014760795495	bin_31	3225147	8248879	2557.6753555729397	1805374	0.3497436649490392	8139	0.3023626563131123	0.8645264707143996	0.8148081640833026	0.37108447072727174	1.0610184198228212
k141_211370	8368	37100	4433.556405353728	890.8081278790424	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	3479	0.10175273392369161	1.2163316700956137	0.9492677270923373	0.10719076507042559	1.2813367982300514
k141_212054	5203	1434	275.61022487026713	119.02459268733661	bin_93	1581948	685850	433.5477525177819	46405	0.0372055257739662	244	0.029742299183471436	0.7994054260693447	0.2745362927061993	0.1083364931109519	2.9118387889241477
k141_212169	6542	2528	386.426169367166	268.4737623165959	bin_66	2464498	1193811	484.40331458982723	132897	0.04389439459300265	610	0.03793544570130527	0.864243511114576	0.5542360141443881	0.06844637434806326	1.5593420294940012
k141_212433	5628	3815	677.860696517413	543.0264560424006	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	1619	0.07050253117638738	0.8427730458432106	0.5786627597411979	0.12183699398233103	1.4564148662687986
k141_212713	6746	474	70.26386006522384	22.27878489872951	bin_14	4030458	321418	79.74726445480886	18095	0.002233189131511316	65	0.0023946394424901657	1.072295852017508	0.2793673870951955	0.008571649924456585	3.838300036260565
k141_213208	6201	89	14.352523786486051	4.100721081853157	bin_116	845663	27150	32.104987447718536	912	0.0025650733890590287	2	0.0003813914341947287	0.14868636344733915	0.1277284748524194	0.0029859546560420274	1.1640815692752537
k141_213553	5844	314	53.73032169746749	19.818561281852762	bin_53	2694484	247050	91.68731378623885	21819	0.006031714431258283	45	0.002857766213794194	0.47379003869684727	0.21615379994726477	0.013220985309957103	2.1919116796116387
k141_213572	6044	84	13.898080741230974	3.270136644995523	bin_84	1966474	49529	25.18670473141267	2266	0.0011766250000377135	4	0.0003375858197589541	0.28691028981037603	0.1298358272694972	0.002600097575981359	2.2097929041946416
k141_213903	7432	373	50.188374596340154	13.580383714303805	bin_97	1391783	92012	66.11088079104286	6170	0.006398293250675248	23	0.002223568984031617	0.3475253316651204	0.20541828443077959	0.010824591346350668	1.6917935646679352
k141_214178	5490	9801	1785.2459016393443	1409.953823900304	bin_3	5259733	8488467	1613.8589164126772	1796516	0.13008284854350713	4189	0.14522047789131984	1.1163691410305319	0.8736537063812132	0.16622201317366564	1.2778165225838478
k141_215542	44885	33665	750.0278489473097	280.36184768956946	bin_81	2095202	1793281	855.8988584394249	133268	0.06207646500228521	5031	0.05466786020525099	0.8806535649740769	0.3275642266900064	0.16689203444974	2.688491273522038
k141_215816	10064	23571	2342.110492845787	2251.9311567609147	bin_23	3576970	8215273	2296.7128603259184	2344922	0.3684554218803819	13235	0.36869025026697083	1.0006373318796355	0.9805018274863281	0.37602199193464714	1.020535917250586
k141_215817	5871	15341	2613.013115312553	2525.0898420343365	bin_23	3576970	8215273	2296.7128603259184	2344922	0.3684554218803819	9104	0.4342284541820619	1.1785101491138679	1.0994364535739178	0.3949554817566067	1.0719220244907348
k141_216370	14856	467	31.435110393107163	8.981460112316332	bin_49	2769567	165736	59.84184531372593	10598	0.0027791133280608803	42	0.0010207879243481096	0.3673070522317857	0.15008661690210703	0.006801325430727188	2.4473004976277077
k141_216371	7554	285	37.72835583796664	16.687542005254475	bin_49	2769567	165736	59.84184531372593	10598	0.0027791133280608803	46	0.0021987151827140266	0.7911570789551698	0.2788607523342341	0.007884634765951979	2.8371044413123894
k141_216372	10375	369	35.566265060240966	16.67168674698795	bin_49	2769567	165736	59.84184531372593	10598	0.0027791133280608803	60	0.0020880998835270934	0.7513547081522077	0.2785957996379494	0.0074950874573152014	2.6969348034989564
k141_217514	8511	2811	330.2784631653155	103.44223242259416	bin_25	3536932	1088669	307.80037614520154	38062	0.006139394631117167	337	0.011221965059659816	1.827861822529201	0.33606922031114217	0.0333918263900223	5.438944455659807
k141_217629	5730	559	97.5567190226876	65.48946415874862	bin_90	1724584	117610	68.19615629044453	15693	0.010592937636719963	145	0.014673341583920557	1.3852004124952126	0.9603101951938724	0.015279793609770255	1.4424510115875229
k141_217630	11236	1091	97.09861160555357	67.48353506585973	bin_90	1724584	117610	68.19615629044453	15693	0.010592937636719963	278	0.014440674651265166	1.3632360678880227	0.9895504195053195	0.014593167125818733	1.3776317416645734
k141_218236	5373	204	37.967615857063095	3.3500837520938025	bin_116	845663	27150	32.104987447718536	912	0.0025650733890590287	6	0.001320495970654111	0.51479851464933	0.10434776707355069	0.01265476020894002	4.933488555499885
k141_218819	6089	2825	463.95138774839876	396.61735290677564	bin_22	3592057	1714950	477.42839270089536	373609	0.05813782415191789	1396	0.06393417044117217	1.0997000898091411	0.8307368371265947	0.0769607986354761	1.3237646877594276
k141_219435	5026	217	43.17548746518106	16.821618492927684	bin_49	2769567	165736	59.84184531372593	10598	0.0027791133280608803	30	0.0021591148044888013	0.7769077938233337	0.2811012662584004	0.007680914544525922	2.7638004060400307
k141_220486	49058	137077	2794.182396347181	2739.432597014345	bin_41	2961698	6231470	2104.0193834752904	1872692	0.4313368478194047	84610	0.5921408825910118	1.3728038436422518	1.3019996956917375	0.4547934108973921	1.0543810787243673
k141_220503	6902	251	36.36627064618951	8.678314586022498	bin_84	1966474	49529	25.18670473141267	2266	0.0011766250000377135	21	0.0015526841314758434	1.3196083131210679	0.3445593490123767	0.004506289369092319	3.829843296673012
k141_220518	7537	155	20.565211622661536	11.376500046578723	bin_88	1824387	28814	15.793798136031445	2132	0.0012898415508264722	26	0.0018986974165289621	1.4720392712673604	0.7203143885082813	0.002635928765023043	2.043606645586862
k141_220591	5223	2254	431.55274746314376	384.1925997928295	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	868	0.04004027796775979	0.5779538241247939	0.5153873465023947	0.07768967988734614	1.1213969998429298
k141_220757	6213	298	47.96394656365685	14.939589913270167	bin_82	2073292	216403	104.37651811708143	15447	0.007222206876194466	38	0.002949998336495938	0.4084621760447763	0.14313171374917968	0.02061037529156843	2.8537503348877307
k141_220826	6239	58	9.296361596409682	2.734223998944024	bin_112	992498	15877	15.99700956576235	988	0.002017065083763641	5	0.0008074681081968029	0.4003183212562226	0.17092094542444705	0.004724219762485059	2.342125596497927
k141_220873	5442	1049	192.76001470047777	160.81084099321626	bin_70	2424432	474139	195.5670441571469	41869	0.01433447356355294	302	0.0229411049921107	1.6004148942337943	0.8222798564363305	0.0278993882831265	1.9463141188570694
k141_221578	5221	1654	316.7975483623827	198.8029761732334	bin_20	3602213	1771730	491.8448742481358	267508	0.041381443454069945	556	0.029606128955000977	0.7154445684781727	0.4041985320618331	0.07324650291028746	1.7700325749048642
k141_221579	6326	2306	364.52734745494786	230.41936018081572	bin_20	3602213	1771730	491.8448742481358	267508	0.041381443454069945	823	0.036179670890671554	0.8742969763930072	0.4684797427909539	0.07722782350231892	1.866242862891807
k141_221838	7593	1492	196.49677334386936	167.4232711654397	bin_70	2424432	474139	195.5670441571469	41869	0.01433447356355294	334	0.018200584969449266	1.2697072472704098	0.8560914334365435	0.02126009472655044	1.4831444372402134
k141_222564	44783	17354	387.5131188174084	125.4989796635719	bin_34	3172113	1342566	423.24028179324	103656	0.02079103200437203	2643	0.01887166717656381	0.9076830420248206	0.29651945965975013	0.06364394160915662	3.0611247001001822
k141_222835	6478	2586	399.1972831120716	260.0361184247112	bin_20	3602213	1771730	491.8448742481358	267508	0.041381443454069945	839	0.03601914003523538	0.8704176806982027	0.5286953916561972	0.06812834120305346	1.6463500428318893
k141_222892	14387	1767	122.8192117884201	70.42385997042437	bin_66	2464498	1193811	484.40331458982723	132897	0.04389439459300265	125	0.0035461247467246607	0.08078764451828116	0.14538269629731249	0.02439165620833388	0.5556895461139868
k141_222894	7458	928	124.43014212925718	75.57979003406732	bin_66	2464498	1193811	484.40331458982723	132897	0.04389439459300265	82	0.004474857877858942	0.10194599832964307	0.15602657487607235	0.028680100690624016	0.6533886833740726
k141_222895	7333	836	114.00518205372971	67.81342725609785	bin_66	2464498	1193811	484.40331458982723	132897	0.04389439459300265	69	0.0038294207407652625	0.08724168031641387	0.13999373087180353	0.02735423019957928	0.6231827652075627
k141_222896	7834	899	114.75619096247128	62.34785178275999	bin_66	2464498	1193811	484.40331458982723	132897	0.04389439459300265	69	0.0035852526196555492	0.0816790538495566	0.1287106217172638	0.02785514180431205	0.634594509449107
k141_222896	7834	899	114.75619096247128	5.421552328935651	bin_48	2802155	147331	52.57774819736952	914	0.0002333326070565847	6	0.00027332259082318025	1.1713861781731076	0.1031149586053762	0.00265065897828843	11.360002409117332
k141_222945	7921	2053	259.18444640828176	196.04572621138	bin_13	4085890	3834265	938.4161100763848	697337	0.08365541770008586	621	0.019225058361456264	0.22981247228219306	0.20891129649875934	0.09202498229467661	1.1000480880341377
k141_223010	5350	18308	3422.0560747663553	1746.9237304751325	bin_2	6390104	23722563	3712.3907529517514	2474739	0.12148601755173696	4380	0.1282260191676996	1.055479649031151	0.4705656938419372	0.27249334332215613	2.243001695286538
k141_223715	5324	664	124.7182569496619	87.5928223227858	bin_86	1880652	200111	106.4051190757248	18376	0.01042272547682575	151	0.01512382566358235	1.4510432705158731	0.823201205765759	0.018371967336362014	1.7626836068177067
k141_223803	6131	16112	2627.956287718154	2476.924317159639	bin_41	2961698	6231470	2104.0193834752904	1872692	0.4313368478194047	10004	0.552079419918931	1.279926402555062	1.1772345524062648	0.46896297665616576	1.0872314271942625
k141_223936	7309	5981	818.3061978382816	55.610026352715415	bin_38	3013613	1167198	387.308523025352	91284	0.02015096369354366	179	0.008126575760604054	0.40328472048251457	0.14358069354718372	0.05659936276832014	2.8087670460373313
k141_223936	7309	5981	818.3061978382816	8.077433995366485	bin_77	2214443	105650	47.70951431127376	4184	0.0017109230335505964	26	0.0016063895863894086	0.9389023088056424	0.16930446918127162	0.009488170006129447	5.5456439711604695
k141_223936	7309	5981	818.3061978382816	146.01515299316338	bin_10	4304318	4291062	996.9203018921929	303650	0.03284142830395431	470	0.01496489357866647	0.45567121625050044	0.14646622474837862	0.10217299998259245	3.1111009861373837
k141_224262	6886	4349	631.5713040952658	505.93433153797696	bin_12	4155744	3097876	745.4443777095028	596896	0.06927937197819137	1494	0.05229437878718263	0.7548333261976524	0.6787016532240021	0.07705061353360683	1.11217251735281
k141_224331	13168	15723	1194.0309842041313	285.68939997969613	bin_20	3602213	1771730	491.8448742481358	267508	0.041381443454069945	1744	0.03690181770516611	0.8917479581427395	0.5808526528133865	0.06353042811534124	1.5352395376409447
k141_224333	8444	8294	982.235907153008	256.926872753911	bin_20	3602213	1771730	491.8448742481358	267508	0.041381443454069945	1034	0.03407392443938323	0.8234107270134868	0.52237379345808	0.06522900816638619	1.5762864395676557
k141_224672	7336	22482	3064.6128680479824	1622.1767615629888	bin_2	6390104	23722563	3712.3907529517514	2474739	0.12148601755173696	4675	0.0998419911369268	0.8218393618377302	0.4369628278685866	0.22849081150434505	1.880799256647278
k141_224693	20479	4130	201.67000341813565	52.81833422855934	bin_8	4350483	1076343	247.40770162761237	57141	0.006052791498128601	473	0.005334136157829482	0.8812687764775455	0.2134870251858985	0.024985762732815574	4.1279734715032985
k141_225702	7956	821	103.19255907491201	58.41088249523321	bin_59	2627986	280151	106.6029271084397	32208	0.009419537765754967	210	0.01007437832925462	1.0695193946650279	0.5479294432114036	0.018386269352873044	1.9519290447262623
k141_225704	6436	2989	464.4188937228092	163.0582327640851	bin_4	4852554	6214616	1280.6897151479407	503518	0.04284700136144786	494	0.01583860502620199	0.3696549238671572	0.12732063889905543	0.12439935240004121	2.9033385872359116
k141_226077	7326	2485	339.2028392028392	85.8306779359411	bin_35	3113037	767268	246.4692838536773	108002	0.022337166714733295	125	0.00548098755733294	0.24537523614030038	0.34824087039948004	0.015739070348191744	0.7046135505543084
k141_226077	7326	2485	339.2028392028392	139.38902096796832	bin_32	3224613	1526215	473.3017574512042	178929	0.03480948718958905	203	0.008612699989005553	0.24742392618703873	0.2945034933286485	0.029244814354016126	0.8401391894897771
k141_226598	7304	3726	510.13143483023003	171.74000923212233	bin_65	2483275	1420736	572.1218954807663	136611	0.04490892761932696	135	0.007464959404247986	0.16622439679533504	0.3001808016590687	0.02486821063502368	0.553747594371891
k141_227073	35158	16899	480.658740542693	390.0884201189113	bin_22	3592057	1714950	477.42839270089536	373609	0.05813782415191789	7421	0.059342622700889074	1.020723144812282	0.817061628681347	0.07262931046787979	1.249260899033557
