mobile_cluster_name	mobile_cluster_length (bp)	mobile_cluster_read_count (reads)	mobile_cluster_read_depth (reads/kbp)	mobile_cluster_read_depth_in_this_cluster (reads/kbp)	cluster_name	cluster_length (bp)	cluster_read_count (reads)	cluster_read_depth (reads/kbp)	intra_read_count (reads)	intra_linkage_density (reads/kbp^2)	inter_read_count (reads)	raw_inter_linkage_density (reads/kbp^2)	raw_inter_vs_intra_ratio	mobile_element_copies_per_cell	adjusted_inter_connective_linkage_density (reads/kbp^2)	adjusted_inter_vs_intra_ratio
vMAG_17	55379	14089	254.41051662182414	249.83197073897813	bin_8	3640328	1526795	419.41138271056894	212391	0.03211411174496484	4147	0.020570668712420342	0.6405492039070833	0.5956728430315025	0.03453350098643401	1.075337261721041
vMAG_44	11920	1779	149.24496644295303	147.4611620631568	bin_27	2593023	323906	124.91443384806074	39075	0.011649075655272519	496	0.016047192120946692	1.3775506826315038	1.180497381451696	0.01359358552851082	1.1669239629633783
vMAG_81	12186	3274	268.66896438536025	216.24061631956502	bin_1	6457248	3216132	498.0654297310557	550079	0.026411598096961104	1027	0.013051541341658328	0.4941594709166814	0.43416106280721023	0.030061519697941873	1.138193894499732
vMAG_81	12186	3274	268.66896438536025	19.581672169152434	bin_7	3776319	344736	91.2888979982888	61131	0.008588260773297766	93	0.002020938516574326	0.23531406066030705	0.21450222971822366	0.00942152684953014	1.09702384431818
vMAG_98	26645	5788	217.22649652842935	135.2542336875126	bin_149	273730	237181	866.4779161947905	9555	0.25960426668725484	231	0.03167188106712329	0.12200061836918265	0.15609657344931854	0.2028992716960986	0.7815714059142613
vMAG_98	26645	5788	217.22649652842935	28.69029199432086	bin_197	151045	37133	245.84064351683273	951	0.08617724330258805	49	0.01217514106904236	0.1412802336493017	0.11670280220510582	0.10432603878392298	1.2105984687582816
vMAG_46	64667	5114	79.08206658728564	42.75075447637376	bin_236	102500	11271	109.9609756097561	219	0.04484698201749183	313	0.04722128035296776	1.0529422099027728	0.3887811493060341	0.12145979926561953	2.708316007044713
vMAG_91	13340	1014	76.0119940029985	71.64069722327335	bin_47	2051412	140416	68.44846378981892	22212	0.010581919484805085	295	0.010779864321982009	1.0187059481468517	1.0466370354673942	0.010299525008847094	0.9733134922862066
vMAG_56	40992	1651	40.27615144418423	23.673768406123553	bin_31	2459651	221579	90.08554465653867	16218	0.0053717902699005554	77	0.0007636918004003203	0.14216709179423306	0.2627920883020963	0.002906068463988184	0.5409869555540154
vMAG_99	23303	2187	93.850577178904	81.72965392701603	bin_199	148616	27204	183.04893147440384	1027	0.09636672191893172	236	0.06814509474825829	0.7071434349046882	0.4464907457733206	0.15262375624433425	1.5837807202026506
